"sign_ups","version","visit"
0,"B",21646
0,"B",99169
0,"B",45297
0,"B",72647
0,"B",63244
0,"B",4518
0,"B",76482
0,"B",77561
0,"B",57342
0,"B",59680
0,"B",25571
0,"B",39292
1,"B",42129
0,"B",30138
0,"B",11480
0,"B",17672
0,"B",61471
0,"B",63002
0,"B",30286
0,"B",79504
0,"B",71214
0,"B",71470
0,"B",47256
0,"B",29569
0,"B",17358
0,"B",66998
0,"B",29374
0,"B",5471
0,"B",36830
0,"B",99384
0,"B",14826
0,"B",8483
1,"B",59914
0,"B",60408
0,"B",66942
0,"B",81812
0,"B",45443
0,"B",25790
0,"B",71987
0,"B",91884
0,"B",56376
0,"B",16202
0,"B",13806
0,"B",99239
0,"B",79363
0,"B",53974
0,"B",81807
0,"B",41976
0,"B",85009
0,"B",12112
0,"B",5762
0,"B",35909
0,"B",94066
1,"B",10559
0,"B",63722
0,"B",82408
1,"B",63140
0,"B",89487
0,"B",58869
0,"B",49599
0,"B",34296
0,"B",83196
0,"B",20441
1,"B",57974
0,"B",57501
0,"B",39809
0,"B",85821
0,"B",59758
0,"B",84677
0,"B",24290
0,"B",75911
0,"B",1272
0,"B",80432
0,"B",11900
0,"B",78684
0,"B",47115
0,"B",22227
0,"B",7069
0,"B",5616
0,"B",26252
0,"B",9310
0,"B",98435
0,"B",18208
0,"B",61075
0,"B",45047
0,"B",30113
0,"B",25690
0,"B",16868
0,"B",4274
0,"B",30561
0,"B",44828
0,"B",34834
0,"B",6430
0,"B",7547
0,"B",10029
0,"B",33091
0,"B",83513
1,"B",99576
0,"B",58024
0,"B",30693
0,"B",64977
0,"B",38524
0,"B",58998
0,"B",46323
0,"B",72577
0,"B",98355
0,"B",24224
0,"B",69783
0,"B",41417
0,"B",46337
0,"B",2812
0,"B",19656
1,"B",3784
0,"B",13012
0,"B",20805
0,"B",31338
0,"B",57334
0,"B",26687
0,"B",12460
0,"B",80706
1,"B",21671
0,"B",33434
0,"B",26006
0,"B",227
0,"B",26856
0,"B",30838
0,"B",76263
0,"B",94944
0,"B",39944
0,"B",29122
0,"B",34470
0,"B",82484
0,"B",64163
0,"B",18753
0,"B",30583
0,"B",76046
0,"B",49663
0,"B",14881
0,"B",68430
0,"B",45248
0,"B",51786
0,"B",32770
0,"B",73704
0,"B",86772
0,"B",96419
0,"B",44153
0,"B",37583
0,"B",95833
1,"B",99575
0,"B",56266
0,"B",6454
0,"B",25868
0,"B",66164
0,"B",56757
0,"B",91916
0,"B",99531
0,"B",61349
0,"B",74182
0,"B",80344
0,"B",335
0,"B",38544
0,"B",48488
0,"B",47703
0,"B",26477
0,"B",18216
0,"B",69007
0,"B",79731
0,"B",48175
0,"B",43664
0,"B",28604
0,"B",28865
0,"B",53396
0,"B",2137
0,"B",77369
0,"B",94419
0,"B",32424
0,"B",28826
0,"B",3099
0,"B",51069
0,"B",431
0,"B",76913
0,"B",26994
0,"B",30991
0,"B",71171
0,"B",39772
0,"B",75233
0,"B",61737
0,"B",89915
0,"B",37208
0,"B",81487
0,"B",47705
0,"B",12434
0,"B",10536
1,"B",98504
0,"B",39497
0,"B",74746
0,"B",52419
0,"B",73770
0,"B",11009
0,"B",41779
0,"B",31055
0,"B",62965
0,"B",74188
0,"B",82210
0,"B",74779
0,"B",74241
1,"B",69613
0,"B",10723
0,"B",91200
0,"B",89410
0,"B",8005
0,"B",37776
0,"B",9078
0,"B",17617
0,"B",16013
0,"B",12800
0,"B",73951
0,"B",49935
0,"B",42565
0,"B",15393
0,"B",70317
0,"B",13807
0,"B",53917
0,"B",37434
0,"B",90507
0,"B",1263
0,"B",28755
0,"B",8970
0,"B",23321
0,"B",20405
0,"B",45413
0,"B",73054
0,"B",578
0,"B",3425
0,"B",42131
0,"B",30038
0,"B",37600
0,"B",61008
0,"B",16672
0,"B",82719
0,"B",8305
0,"B",27347
0,"B",67492
0,"B",51710
0,"B",34267
0,"B",60901
0,"B",66389
0,"B",4156
0,"B",98227
0,"B",4447
0,"B",86161
0,"B",36028
0,"B",37490
0,"B",29722
0,"B",49172
0,"B",46006
0,"B",70264
0,"B",61152
0,"B",85597
0,"B",53056
0,"B",94925
0,"B",87238
0,"B",32792
0,"B",83386
0,"B",51039
0,"B",91714
0,"B",8868
0,"B",12736
0,"B",1221
0,"B",82903
0,"B",14443
0,"B",25884
0,"B",95223
0,"B",78715
0,"B",15162
0,"B",22221
0,"B",45856
0,"B",91759
0,"B",70410
0,"B",16896
0,"B",25737
0,"B",14295
0,"B",30219
0,"B",58645
1,"B",61388
0,"B",39354
0,"B",56010
0,"B",55013
0,"B",81076
0,"B",71532
0,"B",67192
0,"B",92904
0,"B",95129
0,"B",51002
0,"B",87870
0,"B",50582
0,"B",37091
0,"B",44901
0,"B",53624
0,"B",90417
0,"B",27925
0,"B",5228
0,"B",29340
0,"B",39049
0,"B",73084
0,"B",55736
0,"B",80931
0,"B",95041
0,"B",46879
0,"B",12556
0,"B",59070
0,"B",36155
0,"B",28944
0,"B",11198
0,"B",27241
0,"B",38529
0,"B",36895
0,"B",46327
0,"B",85874
0,"B",34424
0,"B",45433
0,"B",67983
0,"B",53476
0,"B",26370
0,"B",24660
0,"B",36800
0,"B",22345
0,"B",61177
0,"B",57763
1,"B",33934
0,"B",96314
0,"B",77984
0,"B",8107
0,"B",26078
0,"B",49700
0,"B",88869
0,"B",77827
0,"B",48816
0,"B",94514
0,"B",77494
0,"B",11557
0,"B",43575
1,"B",61696
0,"B",89380
0,"B",98980
0,"B",84920
0,"B",51406
0,"B",95264
0,"B",43275
0,"B",83201
0,"B",6160
0,"B",54051
1,"B",91947
0,"B",55439
0,"B",59459
0,"B",79563
1,"B",88454
0,"B",81541
0,"B",92788
0,"B",66790
0,"B",46149
0,"B",42011
1,"B",97381
0,"B",81790
0,"B",55760
0,"B",63407
0,"B",61767
0,"B",80954
0,"B",60595
0,"B",75472
1,"B",56544
0,"B",89144
0,"B",23646
0,"B",63538
0,"B",57955
0,"B",20957
0,"B",70916
0,"B",59438
0,"B",78628
0,"B",26963
0,"B",65202
0,"B",44816
0,"B",27698
0,"B",34182
0,"B",29500
0,"B",28124
0,"B",90041
0,"B",92975
0,"B",4498
0,"B",98234
0,"B",21412
0,"B",88970
0,"B",75708
0,"B",16369
0,"B",20878
0,"B",38540
0,"B",18817
0,"B",69221
0,"B",79596
0,"B",59332
0,"B",90453
0,"B",72074
0,"B",62700
0,"B",67770
0,"B",81842
0,"B",85613
0,"B",78122
0,"B",53085
1,"B",77453
0,"B",96751
0,"B",21356
0,"B",33088
0,"B",33993
0,"B",16681
0,"B",12083
0,"B",61811
0,"B",79536
0,"B",72321
0,"B",32336
0,"B",97879
0,"B",44138
0,"B",16271
0,"B",7537
0,"B",14138
0,"B",74728
0,"B",35317
0,"B",94330
0,"B",72936
1,"B",96869
0,"B",383
1,"B",56371
1,"B",48093
0,"B",47382
0,"B",64445
0,"B",48102
0,"B",36209
1,"B",8671
1,"B",98296
0,"B",94969
0,"B",87516
1,"B",62664
0,"B",82711
0,"B",64648
0,"B",3132
0,"B",82823
0,"B",35653
0,"B",71703
0,"B",71998
0,"B",44665
0,"B",84540
0,"B",11565
0,"B",50881
0,"B",36244
0,"B",91168
0,"B",65505
0,"B",79570
0,"B",80608
0,"B",78332
0,"B",38167
0,"B",55519
0,"B",94849
0,"B",14733
0,"B",15915
0,"B",21489
0,"B",32041
0,"B",16040
0,"B",42608
0,"B",83719
0,"B",15941
0,"B",40220
0,"B",67915
0,"B",85813
0,"B",8898
0,"B",20435
0,"B",83044
0,"B",59914
1,"B",96508
0,"B",21632
0,"B",59762
0,"B",28663
0,"B",92958
0,"B",51021
0,"B",28222
0,"B",46393
0,"B",83835
0,"B",49521
0,"B",52446
0,"B",34274
0,"B",60243
0,"B",10848
0,"B",14202
0,"B",92069
0,"B",66213
0,"B",31554
0,"B",56068
0,"B",14577
0,"B",64327
0,"B",38670
0,"B",46430
0,"B",73618
0,"B",43196
0,"B",56179
0,"B",98711
0,"B",1883
0,"B",12894
0,"B",46633
0,"B",73160
0,"B",3594
0,"B",48478
0,"B",76857
0,"B",75597
0,"B",17866
0,"B",5335
0,"B",47357
0,"B",77158
0,"B",72305
0,"B",76168
0,"B",61663
0,"B",55206
0,"B",20712
0,"B",7687
0,"B",35903
0,"B",82919
0,"B",95985
0,"B",53892
0,"B",53369
0,"B",8959
0,"B",56219
0,"B",51823
0,"B",39143
0,"B",71242
0,"B",88519
0,"B",61137
0,"B",52086
0,"B",15631
0,"B",77058
0,"B",59774
0,"B",94169
0,"B",56973
0,"B",9549
0,"B",65534
0,"B",60038
0,"B",47681
0,"B",84724
0,"B",42341
0,"B",71411
0,"B",40581
0,"B",56193
0,"B",69997
0,"B",55875
0,"B",48062
0,"B",61011
0,"B",49084
0,"B",32295
0,"B",27957
0,"B",31653
0,"B",96512
0,"B",17730
0,"B",48839
0,"B",77658
0,"B",28224
0,"B",24872
0,"B",23731
0,"B",4769
0,"B",32742
0,"B",52526
0,"B",67399
0,"B",4586
0,"B",89684
0,"B",67324
0,"B",10205
0,"B",45551
0,"B",18736
0,"B",51708
0,"B",64526
0,"B",33155
0,"B",16013
0,"B",59144
1,"B",73121
0,"B",73185
0,"B",87758
0,"B",4910
0,"B",12987
0,"B",23046
0,"B",21819
0,"B",36351
0,"B",10832
0,"B",55300
0,"B",93613
0,"B",52467
0,"B",30614
0,"B",93680
0,"B",58383
0,"B",53604
0,"B",95617
0,"B",18689
0,"B",67492
0,"B",26409
0,"B",47200
0,"B",34125
0,"B",85728
0,"B",26086
0,"B",5809
0,"B",25001
0,"B",98811
0,"B",30451
0,"B",73299
0,"B",56829
0,"B",15423
0,"B",28612
1,"B",599
0,"B",70145
0,"B",6249
0,"B",38310
0,"B",71097
0,"B",14777
0,"B",25691
0,"B",45504
0,"B",76163
1,"B",47396
0,"B",73535
0,"B",11612
0,"B",31991
0,"B",70168
0,"B",12093
0,"B",2982
0,"B",41733
0,"B",79679
0,"B",56094
0,"B",37091
0,"B",41545
0,"B",29469
0,"B",39040
0,"B",31944
0,"B",47534
0,"B",56252
0,"B",12884
0,"B",89511
0,"B",93796
0,"B",29448
0,"B",87912
0,"B",44175
0,"B",63588
0,"B",90030
0,"B",55799
0,"B",16575
0,"B",58862
0,"B",49797
0,"B",52183
0,"B",19077
0,"B",20578
0,"B",55000
0,"B",88902
0,"B",40285
0,"B",6164
0,"B",44104
0,"B",32665
0,"B",11627
0,"B",97102
0,"B",91783
0,"B",31061
0,"B",89756
0,"B",93813
0,"B",61957
0,"B",65635
0,"B",83409
0,"B",49309
1,"B",21538
0,"B",23539
0,"B",89324
0,"B",55804
0,"B",21822
0,"B",55654
0,"B",58015
0,"B",79294
0,"B",64537
0,"B",39791
0,"B",15312
0,"B",25517
0,"B",25650
0,"B",12780
1,"B",25536
0,"B",18882
0,"B",14424
0,"B",7598
0,"B",63776
0,"B",72368
0,"B",98529
0,"B",2972
0,"B",30708
0,"B",22858
0,"B",84020
0,"B",32397
0,"B",53397
0,"B",58226
0,"B",23974
0,"B",72045
0,"B",94142
0,"B",65244
0,"B",69976
0,"B",79759
0,"B",99382
0,"B",94907
0,"B",43978
0,"B",24725
0,"B",76588
0,"B",5212
0,"B",10626
0,"B",63827
0,"B",47259
0,"B",69001
0,"B",1844
0,"B",78093
0,"B",62462
0,"B",75459
0,"B",24519
0,"B",94602
0,"B",38012
0,"B",34941
0,"B",49312
0,"B",5798
1,"B",29003
0,"B",69882
0,"B",98275
0,"B",74607
0,"B",66287
0,"B",19521
0,"B",22643
0,"B",60425
0,"B",50337
0,"B",16775
0,"B",43679
0,"B",57333
0,"B",25911
0,"B",38415
0,"B",30220
0,"B",97277
0,"B",48753
0,"B",38915
0,"B",87512
0,"B",26231
0,"B",76263
0,"B",14206
0,"B",81042
0,"B",64268
0,"B",70469
0,"B",86131
0,"B",69672
0,"B",37828
0,"B",9085
0,"B",61767
0,"B",85683
0,"B",32931
0,"B",86616
0,"B",48704
0,"B",74646
0,"B",57944
0,"B",1482
0,"B",78216
0,"B",28262
0,"B",48104
0,"B",68361
0,"B",46885
1,"B",93496
0,"B",92515
0,"B",84823
0,"B",86191
0,"B",86018
0,"B",95131
1,"B",75670
0,"B",78691
1,"B",96553
0,"B",84000
1,"B",64838
0,"B",14155
0,"B",18172
0,"B",13040
0,"B",78786
0,"B",62584
0,"B",50791
1,"B",50524
0,"B",91791
0,"B",2497
0,"B",61034
0,"B",23621
0,"B",24753
0,"B",70028
0,"B",90380
0,"B",33660
0,"B",27721
0,"B",97877
0,"B",44133
0,"B",99513
0,"B",76796
0,"B",54954
0,"B",11159
0,"B",1759
0,"B",72803
0,"B",37811
0,"B",56277
0,"B",17454
0,"B",44713
0,"B",91378
0,"B",88276
0,"B",67726
0,"B",89612
1,"B",16363
0,"B",8028
0,"B",16803
1,"B",35780
0,"B",13021
0,"B",83217
0,"B",64355
0,"B",75371
0,"B",49287
0,"B",76023
0,"B",38249
0,"B",59688
0,"B",17893
0,"B",92947
0,"B",29970
0,"B",87235
0,"B",17264
0,"B",23842
0,"B",67613
0,"B",41236
0,"B",11020
0,"B",97414
0,"B",70735
0,"B",3098
0,"B",63934
0,"B",60538
0,"B",47782
0,"B",80466
0,"B",85774
0,"B",98381
0,"B",42298
0,"B",30646
0,"B",93828
0,"B",11046
0,"B",66479
0,"B",18235
0,"B",26434
0,"B",22181
0,"B",53283
0,"B",98920
0,"B",86105
0,"B",74168
0,"B",28802
0,"B",63588
0,"B",94986
0,"B",90104
0,"B",19305
0,"B",86084
0,"B",97049
0,"B",4552
0,"B",37761
0,"B",47262
0,"B",44418
0,"B",65647
0,"B",99361
0,"B",27218
0,"B",31518
0,"B",4239
0,"B",23600
0,"B",96772
0,"B",52744
0,"B",77011
0,"B",47720
0,"B",38120
0,"B",72978
0,"B",49159
0,"B",11318
0,"B",80246
0,"B",99329
0,"B",76631
0,"B",36981
0,"B",62783
0,"B",51948
0,"B",9437
0,"B",47383
0,"B",49641
0,"B",36749
0,"B",81949
0,"B",61216
0,"B",68281
0,"B",63779
0,"B",14719
0,"B",19326
0,"B",7128
0,"B",34316
0,"B",79004
0,"B",77625
0,"B",77599
0,"B",46285
0,"B",13367
0,"B",57491
0,"B",71916
0,"B",95846
0,"B",3281
0,"B",3070
0,"B",35919
0,"B",38792
0,"B",88364
0,"B",32842
0,"B",93513
0,"B",17085
1,"B",50300
0,"B",83882
0,"B",25717
0,"B",68979
0,"B",83545
0,"B",2935
0,"B",59920
0,"B",13102
0,"B",75036
1,"B",19392
0,"B",8371
1,"B",77041
0,"B",75826
0,"B",32686
0,"B",39654
0,"B",41311
0,"B",39370
0,"B",95029
0,"B",86502
0,"B",6871
0,"B",99752
0,"B",76915
0,"B",92439
0,"B",26525
0,"B",31826
0,"B",67759
0,"B",17770
0,"B",12902
0,"B",47246
0,"B",22006
0,"B",21822
0,"B",51179
0,"B",73446
0,"B",25837
0,"B",96761
0,"B",73801
0,"B",49639
0,"B",59488
0,"B",72901
0,"B",84430
0,"B",35363
0,"B",24002
0,"B",1097
0,"B",10010
0,"B",83335
0,"B",28319
0,"B",24168
0,"B",98894
0,"B",2251
0,"B",32914
0,"B",21031
0,"B",51593
0,"B",54681
0,"B",78267
1,"B",50171
0,"B",13631
0,"B",35539
0,"B",73023
0,"B",18849
1,"B",7999
0,"B",15563
0,"B",44743
0,"B",9805
0,"B",41799
0,"B",25664
0,"B",75499
0,"B",54268
0,"B",57636
0,"B",44360
0,"B",64204
0,"B",72587
0,"B",30665
0,"B",84099
0,"B",75863
0,"B",97258
0,"B",28900
0,"B",68304
0,"B",55248
0,"B",80543
0,"B",82931
0,"B",89077
0,"B",58143
0,"B",70249
0,"B",64627
0,"B",50368
0,"B",91546
0,"B",57979
0,"B",2990
0,"B",1443
0,"B",38902
0,"B",88565
0,"B",12172
0,"B",44351
1,"B",48575
0,"B",84721
0,"B",68205
0,"B",66795
1,"B",20429
1,"B",49140
0,"B",36652
0,"B",8470
0,"B",97309
0,"B",28860
0,"B",19987
0,"B",22676
0,"B",83464
0,"B",65547
0,"B",39031
0,"B",67934
0,"B",95559
0,"B",34676
0,"B",99196
0,"B",74914
0,"B",61872
0,"B",37169
1,"B",46620
0,"B",10528
0,"B",22852
0,"B",10446
1,"B",50389
0,"B",75419
0,"B",46141
0,"B",52131
0,"B",76644
0,"B",92434
0,"B",21657
0,"B",63671
0,"B",87973
0,"B",86101
0,"B",36308
0,"B",3344
0,"B",68585
0,"B",88303
0,"B",41743
0,"B",51574
0,"B",92441
0,"B",1806
0,"B",86979
0,"B",46972
0,"B",70606
1,"B",94579
0,"B",55905
0,"B",17357
0,"B",75440
0,"B",27006
0,"B",51279
0,"B",80739
1,"B",94501
0,"B",30182
0,"B",90926
0,"B",65976
0,"B",79475
0,"B",2252
0,"B",59912
0,"B",23979
0,"B",35030
0,"B",77349
0,"B",82843
0,"B",97142
0,"B",4155
0,"B",29207
1,"B",42013
0,"B",48636
0,"B",25694
0,"B",35417
0,"B",52428
0,"B",43914
0,"B",56154
0,"B",71838
0,"B",82603
0,"B",61355
0,"B",21719
0,"B",67663
1,"B",86633
0,"B",43593
0,"B",70576
0,"B",13800
0,"B",21641
0,"B",19330
0,"B",19635
1,"B",23756
0,"B",26580
0,"B",50487
0,"B",3211
0,"B",46728
0,"B",31316
0,"B",4141
0,"B",2943
0,"B",33759
0,"B",15171
0,"B",217
0,"B",4779
0,"B",65398
0,"B",15499
0,"B",30389
0,"B",78515
0,"B",45268
0,"B",66485
0,"B",58400
0,"B",60018
0,"B",83503
0,"B",35233
0,"B",97607
0,"B",6492
0,"B",8422
0,"B",7235
0,"B",31112
0,"B",15008
0,"B",93091
0,"B",86848
0,"B",62599
0,"B",43545
0,"B",9976
0,"B",79139
0,"B",84358
0,"B",52021
0,"B",86829
0,"B",54141
0,"B",32820
0,"B",20278
0,"B",63254
0,"B",35213
0,"B",5999
0,"B",26919
0,"B",80390
0,"B",74135
0,"B",19943
0,"B",52087
0,"B",63124
0,"B",81969
0,"B",99919
0,"B",17560
0,"B",14914
0,"B",73140
0,"B",4600
0,"B",65432
0,"B",47857
0,"B",23200
0,"B",32244
0,"B",27982
0,"B",82349
1,"B",95682
0,"B",19528
0,"B",11597
0,"B",2608
0,"B",37167
0,"B",49822
0,"B",38674
0,"B",15026
0,"B",53615
0,"B",51440
0,"B",12445
0,"B",96245
0,"B",72020
0,"B",47391
0,"B",61231
0,"B",21392
0,"B",70220
0,"B",2732
0,"B",64966
0,"B",91942
0,"B",72437
0,"B",43832
0,"B",45000
0,"B",49982
0,"B",44871
0,"B",41629
0,"B",57213
0,"B",79330
0,"B",35605
0,"B",9274
0,"B",3900
0,"B",99994
0,"B",40097
0,"B",80488
0,"B",22214
0,"B",17230
0,"B",64850
0,"B",96058
0,"B",38282
0,"B",96479
0,"B",3442
0,"B",78478
0,"B",92307
0,"B",99087
0,"B",71989
0,"B",12724
0,"B",2875
0,"B",8147
0,"B",83709
0,"B",71589
0,"B",47162
0,"B",94022
0,"B",83610
0,"B",91471
0,"B",51553
0,"B",7308
1,"B",73380
0,"B",76965
0,"B",70881
0,"B",87505
0,"B",4556
0,"B",48872
0,"B",90377
0,"B",98465
0,"B",13470
1,"B",58956
0,"B",73423
0,"B",8663
0,"B",23750
0,"B",24183
0,"B",10139
0,"B",23977
0,"B",24954
0,"B",6763
0,"B",41359
0,"B",38204
0,"B",63660
1,"B",35140
0,"B",3831
0,"B",31963
0,"B",22466
0,"B",41498
0,"B",13467
0,"B",15668
0,"B",47268
0,"B",11338
0,"B",16959
0,"B",16724
0,"B",69948
0,"B",27265
0,"B",14508
0,"B",41599
0,"B",44811
0,"B",66715
0,"B",80001
0,"B",81730
0,"B",62899
0,"B",19906
0,"B",32858
0,"B",29242
0,"B",95455
0,"B",72263
0,"B",18166
0,"B",18786
0,"B",45061
0,"B",76347
0,"B",14041
0,"B",12745
0,"B",80204
0,"B",52338
0,"B",81281
0,"B",38241
0,"B",57167
0,"B",66787
0,"B",49940
0,"B",43601
0,"B",40495
0,"B",82996
0,"B",8688
0,"B",69803
0,"B",45371
0,"B",42866
0,"B",32645
0,"B",78164
0,"B",49768
0,"B",12289
0,"B",24170
0,"B",43783
0,"B",12796
0,"B",1607
0,"B",66553
0,"B",17071
0,"B",45482
0,"B",19219
0,"B",15630
0,"B",96861
0,"B",84159
0,"B",94552
0,"B",46462
0,"B",94693
0,"B",87842
0,"B",10493
0,"B",57104
0,"B",65974
0,"B",61584
0,"B",38580
0,"B",131
0,"B",42017
0,"B",84686
0,"B",76377
0,"B",66145
0,"B",65253
0,"B",61712
0,"B",30609
0,"B",53242
0,"B",67435
0,"B",3309
0,"B",84019
0,"B",21575
0,"B",52011
0,"B",78826
0,"B",55804
0,"B",89815
0,"B",88079
0,"B",96492
0,"B",51961
0,"B",50247
1,"B",45731
0,"B",74070
0,"B",19825
0,"B",7224
0,"B",50672
0,"B",42033
0,"B",34067
0,"B",15384
0,"B",50065
1,"B",42639
0,"B",89027
0,"B",98199
0,"B",41014
1,"B",69429
0,"B",20905
0,"B",83662
0,"B",3105
0,"B",35430
0,"B",80377
0,"B",68553
0,"B",42965
0,"B",30221
0,"B",86270
0,"B",25655
0,"B",91883
0,"B",62315
0,"B",64304
0,"B",98896
0,"B",65121
0,"B",20562
0,"B",70757
0,"B",20271
0,"B",63473
0,"B",34269
0,"B",94510
0,"B",68294
0,"B",13561
0,"B",94484
0,"B",79166
1,"B",48448
0,"B",47094
0,"B",54337
0,"B",31176
0,"B",57496
0,"B",70056
0,"B",46320
0,"B",98126
0,"B",33331
0,"B",33787
0,"B",95014
0,"B",56796
0,"B",95268
0,"B",26889
0,"B",90160
0,"B",92678
0,"B",75798
0,"B",27771
0,"B",38968
0,"B",99412
0,"B",94884
0,"B",94937
0,"B",36157
0,"B",99359
0,"B",13287
0,"B",72095
0,"B",79012
0,"B",91521
0,"B",94645
0,"B",23175
0,"B",55954
0,"B",68045
0,"B",85819
0,"B",54399
0,"B",14770
0,"B",219
0,"B",94390
0,"B",30012
0,"B",84660
0,"B",51502
0,"B",82861
0,"B",8393
0,"B",81711
0,"B",62798
0,"B",70089
0,"B",1574
0,"B",2058
0,"B",29862
0,"B",35344
0,"B",26628
0,"B",53150
0,"B",65659
0,"B",61094
0,"B",66186
0,"B",396
0,"B",16402
0,"B",32123
0,"B",1532
0,"B",18778
0,"B",31395
0,"B",77016
0,"B",17527
0,"B",7213
0,"B",2859
0,"B",45547
0,"B",95048
0,"B",14822
0,"B",66705
0,"B",3150
0,"B",63444
0,"B",51911
0,"B",68687
0,"B",12736
0,"B",94230
1,"B",65796
0,"B",37484
0,"B",67036
0,"B",17936
0,"B",7117
0,"B",88374
0,"B",10987
0,"B",54374
0,"B",695
0,"B",49001
0,"B",7063
0,"B",287
0,"B",67288
0,"B",41462
0,"B",29181
0,"B",23166
0,"B",3587
0,"B",73068
0,"B",13808
0,"B",90805
0,"B",87658
0,"B",55943
0,"B",72979
0,"B",89604
0,"B",73629
0,"B",45169
1,"B",81012
0,"B",62236
0,"B",32831
0,"B",21337
0,"B",4308
0,"B",10555
0,"B",34603
0,"B",90703
0,"B",53951
0,"B",76861
0,"B",79033
0,"B",8208
0,"B",47184
0,"B",49891
0,"B",7564
0,"B",15105
0,"B",21507
0,"B",84759
0,"B",62616
0,"B",40453
0,"B",33643
0,"B",12355
0,"B",64829
0,"B",23559
0,"B",74781
0,"B",82750
0,"B",69948
0,"B",81043
0,"B",37622
0,"B",76345
0,"B",84493
0,"B",91473
0,"B",16302
1,"B",78963
0,"B",3396
0,"B",56986
0,"B",18747
0,"B",83326
0,"B",40386
0,"B",56974
0,"B",13548
0,"B",52421
0,"B",4219
0,"B",56671
0,"B",79151
0,"B",41035
0,"B",44961
0,"B",61959
0,"B",29400
0,"B",21252
0,"B",77563
0,"B",82696
0,"B",57688
0,"B",5767
0,"B",66890
1,"B",2939
0,"B",82660
0,"B",39399
0,"B",79403
0,"B",37896
0,"B",45366
0,"B",50335
0,"B",38627
0,"B",54406
0,"B",8076
0,"B",53045
0,"B",81980
0,"B",86300
0,"B",14903
0,"B",87408
0,"B",25826
0,"B",35569
0,"B",53328
0,"B",57599
0,"B",49413
0,"B",75660
0,"B",15311
1,"B",7061
0,"B",98225
0,"B",25345
0,"B",23725
0,"B",85776
0,"B",25577
0,"B",67296
0,"B",63249
0,"B",98595
0,"B",13081
0,"B",97250
0,"B",3
0,"B",26469
0,"B",93949
0,"B",78638
0,"B",53588
0,"B",4580
0,"B",13478
0,"B",17214
0,"B",88125
0,"B",98463
0,"B",58966
1,"B",89358
0,"B",89023
0,"B",69459
0,"B",62673
0,"B",99038
0,"B",36474
0,"B",65470
0,"B",47837
0,"B",26510
0,"B",61054
0,"B",97155
0,"B",38522
1,"B",95273
0,"B",77918
0,"B",19541
0,"B",75195
0,"B",49376
0,"B",48422
0,"B",75570
0,"B",91170
0,"B",1273
0,"B",6687
0,"B",73989
0,"B",8152
1,"B",18490
0,"B",20604
0,"B",62348
0,"B",8134
0,"B",74514
0,"B",15475
0,"B",29759
0,"B",71471
0,"B",98675
0,"B",56085
0,"B",36936
0,"B",73135
0,"B",66637
0,"B",22617
0,"B",45440
0,"B",16159
0,"B",12726
0,"B",29736
0,"B",30079
0,"B",13302
0,"B",24090
0,"B",83491
0,"B",85568
0,"B",19886
0,"B",29913
0,"B",88750
0,"B",90966
1,"B",14109
0,"B",48141
0,"B",29324
0,"B",2707
0,"B",60400
0,"B",37845
0,"B",88794
0,"B",86930
0,"B",31135
0,"B",82461
0,"B",40002
0,"B",56203
0,"B",57567
0,"B",32302
0,"B",17834
0,"B",28292
0,"B",42200
0,"B",35388
0,"B",65277
0,"B",36143
0,"B",38627
0,"B",82290
0,"B",28244
0,"B",89908
0,"B",12122
0,"B",82973
0,"B",45913
0,"B",75770
0,"B",31050
0,"B",63271
0,"B",96710
0,"B",21571
0,"B",16024
0,"B",12440
0,"B",4938
0,"B",22984
0,"B",17076
0,"B",70575
0,"B",28968
0,"B",40755
0,"B",81254
0,"B",35876
0,"B",41091
0,"B",23511
0,"B",38378
0,"B",70665
0,"B",97441
0,"B",65343
0,"B",47032
0,"B",78492
0,"B",51191
0,"B",54044
1,"B",51198
0,"B",93549
0,"B",87665
0,"B",41655
0,"B",32901
0,"B",53726
0,"B",86244
0,"B",7548
0,"B",66260
0,"B",66458
0,"B",75223
0,"B",72971
0,"B",97031
0,"B",22850
0,"B",51668
1,"B",63755
0,"B",67764
0,"B",80027
0,"B",32890
0,"B",6589
0,"B",61897
0,"B",37099
0,"B",31049
0,"B",75373
0,"B",89189
0,"B",5774
0,"B",55198
0,"B",43637
0,"B",83111
0,"B",72802
0,"B",88494
0,"B",5288
0,"B",51466
0,"B",92722
0,"B",64542
0,"B",36093
0,"B",2710
0,"B",86673
1,"B",27873
0,"B",83317
0,"B",86021
0,"B",478
0,"B",72500
0,"B",86617
0,"B",34178
0,"B",16388
0,"B",46706
0,"B",36994
0,"B",12061
0,"B",80892
0,"B",39587
0,"B",95424
0,"B",96876
0,"B",86206
0,"B",79506
0,"B",39347
0,"B",16483
0,"B",59791
0,"B",31212
0,"B",49310
1,"B",8137
0,"B",49746
0,"B",62258
0,"B",54061
0,"B",77445
0,"B",56590
0,"B",85982
0,"B",67842
0,"B",2857
0,"B",16308
0,"B",94146
0,"B",693
0,"B",10374
0,"B",6837
0,"B",71527
0,"B",19111
0,"B",71728
0,"B",23039
0,"B",17869
0,"B",78946
0,"B",35504
0,"B",13071
0,"B",53516
0,"B",978
0,"B",74203
0,"B",99923
0,"B",78693
1,"B",89862
0,"B",93418
0,"B",73473
1,"B",6608
0,"B",96644
0,"B",30835
0,"B",95317
